Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchases_Per_Year,Estimated_Purchase_Interval_Days,Estimated_Annual_Spend,Estimated_CLV_3Y,Age_Group,Customer Segment,Value Segment
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,26,14,806,4158.96,51-70,Habitual Budget Buyers,High
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,4,90,380,1413.6,36-50,Big-Ticket Occasionals,Moderate
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,4,90,316,1877.04,51-70,Big-Ticket Occasionals,Moderate
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,1,365,39,133.38000000000002,26-35,Low Engagement,Low
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,12,30,408,1909.44,36-50,Habitual Budget Buyers,Moderate
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,1,365,28,134.4,51-70,Low Engagement,Low
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,12,30,456,2161.44,51-70,Habitual Budget Buyers,Moderate
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,4,90,220,778.8,26-35,Low Engagement,Low
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly,26,14,806,3723.7200000000003,36-50,Habitual Budget Buyers,High
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,26,14,2184,9303.84,36-50,Premium Loyalists,Very High
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,12,30,1116,5758.5599999999995,26-35,Premium Loyalists,High
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,1,365,28,115.91999999999999,51-70,Low Engagement,Low
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly,52,7,2860,16645.2,36-50,Habitual Budget Buyers,Very High
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,1,365,63,332.64,51-70,Big-Ticket Occasionals,Low
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,26,14,2444,10558.08,18-25,Premium Loyalists,Very High
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,26,14,936,4436.64,36-50,Habitual Budget Buyers,High
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually,1,365,97,535.4399999999999,36-50,Big-Ticket Occasionals,Low
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,4,90,252,1466.6399999999999,51-70,Big-Ticket Occasionals,Moderate
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,26,14,2002,7207.2,51-70,Premium Loyalists,Very High
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,12,30,636,2289.6,36-50,Habitual Budget Buyers,Moderate
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months,4,90,308,942.48,26-35,Big-Ticket Occasionals,Moderate
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly,12,30,948,3242.1600000000003,36-50,Premium Loyalists,High
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly,26,14,962,3463.2,26-35,Habitual Budget Buyers,High
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly,52,7,4888,17890.079999999998,18-25,Premium Loyalists,Very High
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,1,365,76,250.8,36-50,Big-Ticket Occasionals,Low
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly,4,90,272,1158.72,51-70,Big-Ticket Occasionals,Moderate
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,4,90,260,1154.4,18-25,Big-Ticket Occasionals,Moderate
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly,26,14,624,3257.28,51-70,Habitual Budget Buyers,High
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months,4,90,124,535.68,51-70,Low Engagement,Low
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,26,14,2314,9163.44,18-25,Premium Loyalists,Very High
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly,12,30,588,3316.3199999999997,51-70,Habitual Budget Buyers,High
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly,26,14,2392,9185.28,26-35,Premium Loyalists,Very High
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months,4,90,128,560.64,26-35,Low Engagement,Low
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly,26,14,1742,10033.92,18-25,Premium Loyalists,Very High
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months,4,90,256,1474.56,36-50,Big-Ticket Occasionals,Moderate
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months,4,90,336,1330.5600000000002,51-70,Big-Ticket Occasionals,Moderate
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months,4,90,136,734.4,51-70,Low Engagement,Low
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually,1,365,26,110.75999999999999,51-70,Low Engagement,Low
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly,26,14,1300,5850.0,36-50,Habitual Budget Buyers,High
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,4,90,184,828.0,51-70,Low Engagement,Low
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months,4,90,284,1278.0,51-70,Big-Ticket Occasionals,Moderate
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly,12,30,936,4324.32,51-70,Premium Loyalists,High
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly,12,30,420,1562.4,18-25,Habitual Budget Buyers,Moderate
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,No,27,Debit Card,Quarterly,4,90,232,1071.84,51-70,Low Engagement,Moderate
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,26,14,1742,9406.800000000001,51-70,Premium Loyalists,Very High
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly,4,90,372,1964.16,51-70,Big-Ticket Occasionals,Moderate
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,4,90,324,1827.36,18-25,Big-Ticket Occasionals,Moderate
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,4,90,320,1478.4,36-50,Big-Ticket Occasionals,Moderate
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,4,90,256,1228.8000000000002,36-50,Big-Ticket Occasionals,Moderate
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly,12,30,492,2184.48,26-35,Habitual Budget Buyers,Moderate
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,26,14,2054,10845.12,51-70,Premium Loyalists,Very High
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,4,90,240,777.6,51-70,Low Engagement,Low
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,12,30,1092,5372.64,51-70,Premium Loyalists,High
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,26,14,1716,8442.720000000001,26-35,Premium Loyalists,Very High
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,26,14,2210,10342.800000000001,51-70,Premium Loyalists,Very High
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,4,90,152,510.72,26-35,Low Engagement,Low
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,12,30,276,1225.44,18-25,Habitual Budget Buyers,Moderate
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,52,7,3692,19493.76,51-70,Premium Loyalists,Very High
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,1,365,25,117.0,51-70,Low Engagement,Low
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly,26,14,1014,3589.56,36-50,Habitual Budget Buyers,High
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,4,90,80,340.79999999999995,36-50,Low Engagement,Low
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly,12,30,876,4257.360000000001,51-70,Premium Loyalists,High
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly,4,90,252,1028.1599999999999,51-70,Big-Ticket Occasionals,Moderate
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly,52,7,4888,16130.400000000001,18-25,Premium Loyalists,Very High
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually,1,365,94,406.08,36-50,Big-Ticket Occasionals,Low
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly,26,14,1846,9636.12,26-35,Premium Loyalists,Very High
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly,12,30,924,3991.68,36-50,Premium Loyalists,High
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,26,14,1716,8854.56,36-50,Premium Loyalists,Very High
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually,1,365,23,100.74,51-70,Low Engagement,Low
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,52,7,3120,17596.8,36-50,Habitual Budget Buyers,Very High
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually,1,365,72,324.0,51-70,Big-Ticket Occasionals,Low
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,4,90,140,756.0,18-25,Low Engagement,Low
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,52,7,1612,5996.64,36-50,Habitual Budget Buyers,High
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,12,30,396,1520.64,18-25,Habitual Budget Buyers,Moderate
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly,12,30,1140,4377.6,36-50,Premium Loyalists,High
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,1,365,68,244.79999999999998,18-25,Big-Ticket Occasionals,Low
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,4,90,348,1398.96,18-25,Big-Ticket Occasionals,Moderate
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,26,14,1664,7388.16,51-70,Premium Loyalists,Very High
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly,4,90,296,1438.5600000000002,36-50,Big-Ticket Occasionals,Moderate
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually,1,365,62,319.92,36-50,Big-Ticket Occasionals,Low
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,4,90,388,2048.64,51-70,Big-Ticket Occasionals,Moderate
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly,26,14,1222,5352.36,36-50,Habitual Budget Buyers,High
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,26,14,2158,12559.56,51-70,Premium Loyalists,Very High
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,52,7,4264,17908.8,36-50,Premium Loyalists,Very High
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly,12,30,312,1703.5199999999998,36-50,Habitual Budget Buyers,Moderate
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly,26,14,2106,11877.84,51-70,Premium Loyalists,Very High
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly,12,30,528,2566.0800000000004,51-70,Habitual Budget Buyers,High
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,26,14,2288,8374.08,36-50,Premium Loyalists,Very High
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,26,14,1976,8892.0,36-50,Premium Loyalists,Very High
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,52,7,4628,22492.08,36-50,Premium Loyalists,Very High
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,52,7,1144,6177.6,51-70,Habitual Budget Buyers,High
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,26,14,858,3758.04,26-35,Habitual Budget Buyers,High
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,4,90,388,1280.4,51-70,Big-Ticket Occasionals,Moderate
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly,52,7,2964,13515.84,51-70,Habitual Budget Buyers,Very High
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,26,14,988,3616.08,51-70,Habitual Budget Buyers,High
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months,4,90,220,1240.8,18-25,Low Engagement,Moderate
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months,4,90,148,861.36,26-35,Low Engagement,Moderate
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly,12,30,516,2972.16,36-50,Habitual Budget Buyers,High
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months,4,90,384,1958.3999999999999,36-50,Big-Ticket Occasionals,Moderate
2413,53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly,26,14,1326,4614.48,51-70,Habitual Budget Buyers,High
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly,52,7,4940,23712.0,51-70,Premium Loyalists,Very High
2415,26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly,26,14,676,2595.84,26-35,Habitual Budget Buyers,High
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly,52,7,1768,8486.4,18-25,Habitual Budget Buyers,Very High
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Every 3 Months,4,90,332,1513.92,51-70,Big-Ticket Occasionals,Moderate
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly,26,14,624,3070.0800000000004,18-25,Habitual Budget Buyers,High
2419,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47,Cash,Every 3 Months,4,90,276,1606.32,18-25,Big-Ticket Occasionals,Moderate
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months,4,90,160,585.6,26-35,Low Engagement,Low
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually,1,365,87,407.16,36-50,Big-Ticket Occasionals,Low
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months,4,90,184,574.08,36-50,Low Engagement,Low
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly,52,7,4264,24304.8,26-35,Premium Loyalists,Very High
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months,4,90,324,1108.0800000000002,36-50,Big-Ticket Occasionals,Moderate
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly,26,14,1482,6935.76,36-50,Habitual Budget Buyers,High
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly,4,90,196,987.8400000000001,51-70,Low Engagement,Moderate
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months,4,90,168,766.08,51-70,Low Engagement,Low
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly,4,90,104,592.8,26-35,Low Engagement,Low
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually,1,365,38,191.52,51-70,Low Engagement,Low
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly,26,14,1482,8625.24,51-70,Habitual Budget Buyers,Very High
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly,4,90,400,2208.0,18-25,Big-Ticket Occasionals,Moderate
2432,34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months,4,90,292,1349.04,26-35,Big-Ticket Occasionals,Moderate
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly,12,30,792,4419.36,51-70,Premium Loyalists,High
2434,54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly,26,14,1898,7516.08,51-70,Premium Loyalists,Very High
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly,12,30,540,2916.0,36-50,Habitual Budget Buyers,High
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly,26,14,702,3327.48,18-25,Habitual Budget Buyers,High
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly,4,90,96,506.88,51-70,Low Engagement,Low
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly,52,7,3068,15462.720000000001,36-50,Habitual Budget Buyers,Very High
2439,32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly,52,7,1040,4992.0,26-35,Habitual Budget Buyers,High
2440,55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually,1,365,44,250.79999999999998,51-70,Low Engagement,Low
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually,1,365,90,523.8,26-35,Big-Ticket Occasionals,Low
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly,12,30,432,1425.6000000000001,36-50,Habitual Budget Buyers,Moderate
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly,26,14,2470,14820.0,51-70,Premium Loyalists,Very High
2444,24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,26,14,780,3463.2,18-25,Habitual Budget Buyers,High
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly,26,14,1690,6591.0,36-50,Premium Loyalists,High
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly,52,7,4992,29952.0,51-70,Premium Loyalists,Very High
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly,12,30,780,2667.6000000000004,36-50,Premium Loyalists,High
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly,26,14,1222,4399.2,51-70,Habitual Budget Buyers,High
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,26,14,650,3432.0,51-70,Habitual Budget Buyers,High
2450,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly,26,14,1456,7076.160000000001,26-35,Habitual Budget Buyers,High
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly,4,90,304,1039.68,51-70,Big-Ticket Occasionals,Moderate
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly,12,30,720,3326.4,36-50,Habitual Budget Buyers,High
2453,68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months,4,90,268,1527.6,51-70,Big-Ticket Occasionals,Moderate
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually,1,365,95,359.1,18-25,Big-Ticket Occasionals,Low
